,kind,distance,mean,low_ci,high_ci
218,KmerZFs_7_0,4500,0.004638742663446018,0.0043475708356162214,0.004984924166082905
219,KmerZFs_7_0,4750,0.004570613219238221,0.004217008985151996,0.004960151416049373
220,KmerZFs_7_0,5000,0.004494414183710294,0.004171064150273008,0.004909665020366259
221,KmerZFs_7_0,5250,0.0045295701108478865,0.0041457059715263745,0.004964134608507751
222,KmerZFs_7_0,5500,0.004598551383168123,0.004221950587014899,0.0049177284322732915
223,KmerZFs_7_0,5750,0.004736479278757792,0.0044161248660198535,0.0051081944628604565
224,KmerZFs_7_0,6000,0.004634927787764482,0.004234659711346686,0.005109897168882716
225,KmerZFs_7_0,6250,0.004790129019627952,0.004374615847004058,0.005206695093421927
226,KmerZFs_7_0,6500,0.004701873614101668,0.004281214283743007,0.005206116985513269
227,KmerZFs_7_0,6750,0.004725243556269862,0.004345659468925318,0.005100860779870937
228,KmerZFs_7_0,7000,0.004732923766183156,0.004354997062087304,0.005180147122810613
229,KmerZFs_7_0,7250,0.004743107668907634,0.004334090535015607,0.00522325687122985
230,KmerZFs_7_0,7500,0.004682967282565505,0.004302257940494795,0.005100767201306278
231,KmerZFs_7_0,7750,0.0045644316073575305,0.0042628120323182465,0.004982557582197381
232,KmerZFs_7_0,8000,0.004466324099016748,0.004118487679674022,0.0048087697954139344
233,KmerZFs_7_0,8250,0.004498182984602805,0.004153757053879971,0.004849410539420328
234,KmerZFs_7_0,8500,0.004479128963079609,0.004162275888116879,0.004841331840720121
235,KmerZFs_7_0,8750,0.004494462769016952,0.004195248121891633,0.004903200292504472
236,KmerZFs_7_0,9000,0.004433654536304938,0.004094483063510611,0.004790519294320989
237,KmerZFs_7_0,9250,0.0046075340123864095,0.00424736393508963,0.0050153572111084205
238,KmerZFs_7_0,9500,0.004619032280775708,0.00423035817310431,0.00501224705101715
239,KmerZFs_7_0,9750,0.004612199097680205,0.004204545812614882,0.0050431536797775215
240,KmerZFs_7_1,0,0.005810450166919588,0.00510389948798736,0.006649868010501057
241,KmerZFs_7_1,250,0.005160431732831702,0.00488623255575615,0.0054569646992918865
242,KmerZFs_7_1,500,0.00511832787424136,0.0047319741007000584,0.00547382958355873
243,KmerZFs_7_1,750,0.0050918152277958624,0.00473411375449846,0.005483192345243042
