,distance,mean,median,low_ci,high_ci,kind,nbins
252,3000,0.004617199845540334,0.0014034,0.0044991671590854845,0.004717545876977656,KmerZFs_7_1,89245
253,3250,0.004658426851934265,0.0014114,0.004511007767425293,0.004782283471798072,KmerZFs_7_1,87963
254,3500,0.004677551592567218,0.0014111,0.00452852309582713,0.004821814032948967,KmerZFs_7_1,86882
255,3750,0.0045916825545172,0.0014194,0.004469369702833407,0.004739157746856753,KmerZFs_7_1,85663
256,4000,0.004675838457491755,0.0014129400000000001,0.004562739780195673,0.004816408633479944,KmerZFs_7_1,84774
257,4250,0.00462890153061929,0.0014189,0.004524713185140866,0.004742423882796362,KmerZFs_7_1,83444
258,4500,0.0046086074288392695,0.0014085,0.004472064092961724,0.004738560412769761,KmerZFs_7_1,82573
259,4750,0.004518521829260388,0.0014176,0.004381078195785916,0.004638444657709202,KmerZFs_7_1,81340
260,5000,0.004540829251111419,0.0014046,0.004432614842860661,0.004693738556956521,KmerZFs_7_1,80646
261,5250,0.00454201918024023,0.0014165,0.004432140120154197,0.004653166840998227,KmerZFs_7_1,79413
262,5500,0.004621466193166017,0.0014112,0.004516171625566089,0.004757240246729466,KmerZFs_7_1,78622
263,5750,0.004786067605614908,0.0014229,0.0046025360355999665,0.004937404344757481,KmerZFs_7_1,77423
264,6000,0.004735646079758598,0.0014156,0.00460435169038822,0.004884671986725958,KmerZFs_7_1,76683
265,6250,0.004772633313960595,0.0014209,0.004634280009512393,0.004905531573574396,KmerZFs_7_1,75444
266,6500,0.004752694827394314,0.0014129,0.00459609215193588,0.004892742886280277,KmerZFs_7_1,74745
267,6750,0.0047372321551407545,0.0014193,0.004603388820646018,0.004847794064966111,KmerZFs_7_1,73640
268,7000,0.004739922268796033,0.0014176,0.004603685224597429,0.004876463580510961,KmerZFs_7_1,73026
269,7250,0.0047847390154879595,0.0014233,0.004621149483418814,0.004965340098382547,KmerZFs_7_1,71909
270,7500,0.0047583458208599015,0.0014235,0.004596299020543276,0.004935667002951102,KmerZFs_7_1,71334
271,7750,0.00499304805224887,0.0014176,0.004809582186803029,0.005200621818983831,KmerZFs_7_1,70137
272,8000,0.004845375082105907,0.00141664895,0.00469360638744592,0.00503397683800206,KmerZFs_7_1,69486
273,8250,0.004837436457470002,0.0014153,0.004674957050359438,0.00501922303203089,KmerZFs_7_1,68219
274,8500,0.004758577283591684,0.0014285,0.004634207291946202,0.0049214545270348025,KmerZFs_7_1,67631
275,8750,0.004915976643686192,0.0014287,0.004753080790346264,0.005057341713463959,KmerZFs_7_1,66429
276,9000,0.004829672602018332,0.0014363,0.004680931291883107,0.004943583246111493,KmerZFs_7_1,65842
277,9250,0.004851241017522769,0.0014365,0.004705279433927008,0.004976554077975256,KmerZFs_7_1,64780
278,9500,0.004914813612573845,0.00144,0.004772783861946786,0.005103244582023381,KmerZFs_7_1,64141
279,9750,0.004879266096707927,0.0014432,0.004716455647210433,0.005061552971672686,KmerZFs_7_1,63067
280,0,0.006478056587519015,0.0016129,0.006338759032919635,0.006654873807883284,KmerZFs_8_0,134977
281,250,0.006109958404831858,0.0015936,0.005935484053112992,0.0063200687333856915,KmerZFs_8_0,106221
282,500,0.005857138675634968,0.0015794,0.005675143570489515,0.006076824958315762,KmerZFs_8_0,104653
283,750,0.005467140582484605,0.0015635,0.005305686000136032,0.0056421123339749114,KmerZFs_8_0,103350
284,1000,0.005262185977121047,0.0015357,0.0050977687816665925,0.005422330501416142,KmerZFs_8_0,101985
285,1250,0.0051194722558658146,0.0015283,0.004996636239324164,0.005227300132961536,KmerZFs_8_0,100743
286,1500,0.005019435525163888,0.00152,0.004875709497992387,0.005167961502118383,KmerZFs_8_0,99397
287,1750,0.004992380138442858,0.0015113,0.004860171818942911,0.00514405479888759,KmerZFs_8_0,98124
288,2000,0.0049224831046272175,0.0015016,0.004777371730502635,0.005041597144354271,KmerZFs_8_0,96754
289,2250,0.004940878152095099,0.001497,0.004805135155046141,0.005074312536699493,KmerZFs_8_0,95530
290,2500,0.004915783015693998,0.0014908,0.0047661245747490895,0.005069428874912566,KmerZFs_8_0,94218
291,2750,0.0048535396448362,0.0014855060000000002,0.0047012171913988435,0.004978453232443718,KmerZFs_8_0,92830
292,3000,0.004912817990218169,0.0014843,0.004760550567330088,0.005076805069498123,KmerZFs_8_0,91659
293,3250,0.0049234554462202745,0.0014813,0.004773745308006396,0.005091850888498256,KmerZFs_8_0,90401
294,3500,0.005018799627869132,0.0014775,0.004826569082358073,0.005225048477509309,KmerZFs_8_0,89302
295,3750,0.004907164325592662,0.00147645,0.004763728326766135,0.005087549471616521,KmerZFs_8_0,88088
296,4000,0.004929343361648186,0.0014667,0.004800799700325262,0.0050550787819434295,KmerZFs_8_0,87107
297,4250,0.004993982604038097,0.0014669,0.004851915477410707,0.005148460956981528,KmerZFs_8_0,85971
298,4500,0.0049042339891145524,0.0014672,0.004785725477676873,0.005057099728017421,KmerZFs_8_0,84904
299,4750,0.004820943813643831,0.0014621,0.0046776585553629565,0.004961272102341575,KmerZFs_8_0,83772
300,5000,0.004787440252950972,0.0014563,0.004654283293872064,0.004910887665166792,KmerZFs_8_0,82780
301,5250,0.004783836070367054,0.0014563,0.004670739882574343,0.004930243993541645,KmerZFs_8_0,81560
302,5500,0.004807815826703001,0.001455,0.004673103461549103,0.004928427495039973,KmerZFs_8_0,80479
303,5750,0.004800608424924741,0.0014535,0.004684800616310517,0.00492877781168203,KmerZFs_8_0,79485
304,6000,0.0047709494637313415,0.0014573755,0.00463903889685268,0.004920090921538006,KmerZFs_8_0,78460
305,6250,0.004885781939485663,0.001451,0.00473184205344593,0.005039380945951388,KmerZFs_8_0,77420
306,6500,0.004844974757602965,0.0014563,0.0047036464452421285,0.005001010852298499,KmerZFs_8_0,76364
307,6750,0.004801105375188089,0.001455913,0.004677006085770737,0.004982021825262283,KmerZFs_8_0,75310
308,7000,0.004843611044660291,0.00145,0.004714727667246072,0.005010338175731072,KmerZFs_8_0,74396
309,7250,0.004918445262384515,0.00145,0.004749545347330321,0.005070038668600142,KmerZFs_8_0,73331
310,7500,0.004899585464493921,0.0014444,0.004756670154827613,0.005058542374664287,KmerZFs_8_0,72554
311,7750,0.0048888918748921486,0.0014544,0.004731940374708854,0.005022139398044366,KmerZFs_8_0,71593
312,8000,0.004965806794506847,0.0014532,0.004794192268209799,0.005162380401375153,KmerZFs_8_0,70535
313,8250,0.0048701030490887354,0.0014543,0.004724540515226397,0.005006921954254924,KmerZFs_8_0,69483
314,8500,0.004858904047537248,0.0014516,0.00472223464776297,0.005024842710811663,KmerZFs_8_0,68661
315,8750,0.004914522495074447,0.0014558,0.004766730347496825,0.005070970700076273,KmerZFs_8_0,67715
316,9000,0.00496673632516463,0.0014496,0.004812322318870324,0.005114717643808514,KmerZFs_8_0,66927
317,9250,0.004894836682977788,0.0014544,0.004773763256099489,0.005043161794949768,KmerZFs_8_0,65984
318,9500,0.004801203387277418,0.0014563,0.004667396830630823,0.004921693782847646,KmerZFs_8_0,65194
319,9750,0.004827629560454943,0.0014583,0.004688269496604914,0.004944432446812998,KmerZFs_8_0,64226
